plan_id,district_id,dem_votes,rep_votes,population,winner
62,0,136930,238787,749983,Republican
62,1,153087,238901,753209,Republican
62,2,185110,204187,727742,Republican
62,3,207821,187623,740530,Democrat
62,4,255202,159329,791946,Democrat
62,5,195169,220102,774759,Republican
62,6,198306,240712,765114,Republican
62,7,206837,175001,735665,Democrat
62,8,212924,177563,785194,Democrat
62,9,256392,138713,728253,Democrat
62,10,143821,243166,796752,Republican
62,11,245283,168744,798462,Democrat
62,12,162343,213395,736557,Republican
62,13,154384,290718,795094,Republican
