plan_id,district_id,dem_votes,rep_votes,population,winner
214,0,148159,229643,749900,Republican
214,1,219347,136695,725107,Democrat
214,2,154716,245627,763307,Republican
214,3,254754,141195,725679,Democrat
214,4,232348,169026,755763,Democrat
214,5,142467,259993,757655,Republican
214,6,133354,319978,784996,Republican
214,7,189491,225469,798879,Republican
214,8,198086,200442,794367,Republican
214,9,211948,196242,786538,Democrat
214,10,162554,230508,788669,Republican
214,11,247037,137183,750256,Democrat
214,12,225555,176807,761754,Democrat
214,13,193793,228133,736390,Republican
