plan_id,district_id,dem_votes,rep_votes,population,winner
877,0,174063,219098,741458,Republican
877,1,149058,246889,727145,Republican
877,2,135130,284500,756058,Republican
877,3,216129,166621,739830,Democrat
877,4,196966,230785,740085,Republican
877,5,258719,139626,796506,Democrat
877,6,162108,238921,796733,Republican
877,7,190674,207334,789744,Republican
877,8,289244,122216,789048,Democrat
877,9,165228,234108,772324,Republican
877,10,226802,185942,766443,Democrat
877,11,142857,279816,752052,Republican
877,12,207389,146416,732752,Democrat
877,13,199242,194669,779082,Democrat
