plan_id,district_id,dem_votes,rep_votes,population,winner
54,0,171020,263688,754949,Republican
54,1,144530,295126,786557,Republican
54,2,185110,204187,727742,Republican
54,3,207821,187623,740530,Democrat
54,4,256823,130892,733823,Democrat
54,5,164500,201769,792479,Republican
54,6,200524,244737,775021,Republican
54,7,206837,175001,735665,Democrat
54,8,212924,177563,785194,Democrat
54,9,245835,161907,771704,Democrat
54,10,163694,210173,733820,Republican
54,11,250798,167419,790448,Democrat
54,12,142470,246388,799489,Republican
54,13,160723,230468,751839,Republican
