plan_id,district_id,dem_votes,rep_votes,population,winner
131,0,157299,230146,728674,Republican
131,1,234973,156580,749464,Democrat
131,2,170110,216901,784963,Republican
131,3,221947,165213,749334,Democrat
131,4,257363,145137,768267,Democrat
131,5,200726,235800,794960,Republican
131,6,196749,231523,740563,Republican
131,7,198310,176332,739421,Democrat
131,8,152530,213593,773307,Republican
131,9,202927,207084,788496,Republican
131,10,122933,281551,730423,Republican
131,11,240343,156875,756346,Democrat
131,12,232270,188250,792251,Democrat
131,13,125129,291956,782791,Republican
