plan_id,district_id,dem_votes,rep_votes,population,winner
386,0,219267,176414,776535,Democrat
386,1,151328,256940,750279,Republican
386,2,212215,192086,782125,Democrat
386,3,136615,234090,738648,Republican
386,4,241972,135683,726664,Democrat
386,5,202699,246917,783883,Republican
386,6,274871,151034,766146,Democrat
386,7,164228,226161,780536,Republican
386,8,151860,203410,742181,Republican
386,9,195429,216210,767999,Republican
386,10,176916,225741,757189,Republican
386,11,223787,173313,771425,Democrat
386,12,238178,148334,757557,Democrat
386,13,124244,310608,778093,Republican
