plan_id,district_id,dem_votes,rep_votes,population,winner
704,0,160069,216741,743331,Republican
704,1,164354,258354,781491,Republican
704,2,197028,218625,786552,Republican
704,3,276300,110159,740569,Democrat
704,4,144443,251571,733429,Republican
704,5,195769,235691,755120,Republican
704,6,180867,213203,787934,Republican
704,7,209884,175360,725693,Democrat
704,8,260005,148111,771336,Democrat
704,9,149972,205868,767522,Republican
704,10,254298,157321,799841,Democrat
704,11,208302,171707,740280,Democrat
704,12,139659,291779,785253,Republican
704,13,172659,242451,760909,Republican
