plan_id,district_id,dem_votes,rep_votes,population,winner
905,0,182113,235661,783773,Republican
905,1,137093,217736,727156,Republican
905,2,201899,173396,727873,Democrat
905,3,179186,241789,788551,Republican
905,4,196820,230237,738938,Republican
905,5,193134,211556,777348,Republican
905,6,173450,205561,775791,Republican
905,7,241536,163038,769398,Democrat
905,8,285452,130619,795706,Democrat
905,9,135163,290517,769627,Republican
905,10,236487,163961,748709,Democrat
905,11,142857,279816,752052,Republican
905,12,143592,230315,726098,Republican
905,13,264827,122739,798240,Democrat
