plan_id,district_id,dem_votes,rep_votes,population,winner
127,0,159170,209995,736932,Republican
127,1,234973,156580,749464,Democrat
127,2,168239,237052,776705,Republican
127,3,215172,181382,753987,Democrat
127,4,257363,145137,768267,Democrat
127,5,200726,235800,794960,Republican
127,6,124604,287808,744128,Republican
127,7,198310,176332,739421,Democrat
127,8,152530,213593,773307,Republican
127,9,209702,190915,783843,Democrat
127,10,195078,225266,726858,Republican
127,11,240343,156875,756346,Democrat
127,12,232270,188250,792251,Democrat
127,13,125129,291956,782791,Republican
