plan_id,district_id,dem_votes,rep_votes,population,winner
526,0,128246,314059,787004,Republican
526,1,273032,129769,755370,Democrat
526,2,163025,232311,772675,Republican
526,3,136556,249351,727248,Republican
526,4,189878,173649,729498,Democrat
526,5,193802,228805,735102,Republican
526,6,277246,133251,799460,Democrat
526,7,209076,173494,755521,Democrat
526,8,150307,272761,774737,Republican
526,9,179311,236488,764756,Republican
526,10,253913,134507,794995,Democrat
526,11,148942,197950,731517,Republican
526,12,210394,201453,780178,Democrat
526,13,199881,219093,771199,Republican
