plan_id,district_id,dem_votes,rep_votes,population,winner
349,0,181874,172311,734902,Democrat
349,1,214686,195399,799226,Democrat
349,2,196213,181639,729104,Democrat
349,3,166440,251412,759669,Republican
349,4,166311,224499,752790,Republican
349,5,199426,245797,781863,Republican
349,6,246751,176188,795490,Democrat
349,7,165178,260083,762225,Republican
349,8,227514,133177,731405,Democrat
349,9,174820,207162,762531,Republican
349,10,207214,185195,747070,Democrat
349,11,282281,125190,785458,Democrat
349,12,157384,227161,757414,Republican
349,13,127517,311728,780113,Republican
