plan_id,district_id,dem_votes,rep_votes,population,winner
809,0,154065,232269,742174,Republican
809,1,176470,224602,788484,Republican
809,2,244948,141310,741498,Democrat
809,3,180937,196134,747296,Republican
809,4,203067,251065,790807,Republican
809,5,207879,209437,797271,Republican
809,6,254899,140327,746272,Democrat
809,7,189263,236283,791787,Republican
809,8,272783,106286,754883,Democrat
809,9,143364,223530,758570,Republican
809,10,207026,193059,733682,Democrat
809,11,198295,185664,731719,Democrat
809,12,136371,293665,792914,Republican
809,13,144242,263310,761903,Republican
