plan_id,district_id,dem_votes,rep_votes,population,winner
805,0,206816,194358,734844,Democrat
805,1,173107,209334,747609,Republican
805,2,244948,141310,741498,Democrat
805,3,180426,192652,744565,Republican
805,4,203067,251065,790807,Republican
805,5,207879,209437,797271,Republican
805,6,253587,136628,744853,Democrat
805,7,189263,236283,791787,Republican
805,8,272783,106286,754883,Democrat
805,9,144676,227229,759989,Republican
805,10,157638,246238,781887,Republican
805,11,198806,189146,734450,Democrat
805,12,136371,293665,792914,Republican
805,13,144242,263310,761903,Republican
