plan_id,district_id,dem_votes,rep_votes,population,winner
828,0,161501,213359,734520,Republican
828,1,169034,243512,796138,Republican
828,2,211985,180735,729989,Democrat
828,3,159020,222717,772576,Republican
828,4,203067,251065,790807,Republican
828,5,197348,219227,799941,Republican
828,6,264003,103237,740355,Democrat
828,7,181986,221960,736389,Republican
828,8,270551,151584,789481,Democrat
828,9,143769,229645,785287,Republican
828,10,207184,194075,735379,Democrat
828,11,146589,253901,726562,Republican
828,12,134136,290990,786834,Republican
828,13,263436,120934,755002,Democrat
