plan_id,dem_seats,rep_seats,dem_vote_share,rep_vote_share,dem_seat_share,proportionality_gap
714,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
715,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
716,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
717,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
718,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
719,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
720,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
721,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
722,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
723,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
724,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
725,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
726,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
727,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
728,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
729,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
730,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
731,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
732,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
733,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
734,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
735,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
736,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
737,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
738,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
739,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
740,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
741,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
742,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
743,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
744,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
745,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
746,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
747,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
748,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
749,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
750,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
751,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
752,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
753,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
754,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
755,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
756,4,10,0.4836618513336482,0.5163381486663517,0.2857142857142857,0.1979475656193625
