plan_id,total_dem_seats,total_rep_seats,dem_vote_share,rep_vote_share,seat_share_dem,proportionality_gap
486,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
487,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
488,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
489,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
490,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
491,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
492,8,6,0.4836618513336482,0.5163381486663517,0.5714285714285714,0.0877667200949232
493,8,6,0.4836618513336482,0.5163381486663517,0.5714285714285714,0.0877667200949232
494,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
495,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
496,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
497,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
498,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
499,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
500,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
501,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
502,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
503,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
504,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
505,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
506,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
507,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
508,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
509,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
510,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
511,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
512,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
513,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
514,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
515,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
516,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
517,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
518,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
519,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
520,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
521,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
522,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
523,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
524,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
525,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
526,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
527,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
528,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
529,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
530,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
531,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
532,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
533,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
534,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
535,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
536,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
537,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
538,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
539,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
540,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
541,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
542,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
543,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
544,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
545,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
546,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
547,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
548,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
549,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
550,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
551,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
552,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
553,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
554,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
555,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
556,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
557,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
558,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
559,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
560,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
561,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
562,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
563,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
564,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
565,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
566,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
567,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
568,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
569,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
570,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
571,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
572,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
573,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
574,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
575,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
576,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
577,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
578,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
579,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
580,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
581,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
582,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
583,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
584,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
585,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
586,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
587,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
588,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
589,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
590,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
591,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
592,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
593,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
594,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
595,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
596,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
597,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
598,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
599,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
600,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
601,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
602,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
603,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
604,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
605,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
606,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
607,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
608,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
609,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
610,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
611,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
612,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
613,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
614,8,6,0.4836618513336482,0.5163381486663517,0.5714285714285714,0.0877667200949232
615,8,6,0.4836618513336482,0.5163381486663517,0.5714285714285714,0.0877667200949232
616,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
617,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
618,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
619,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
620,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
621,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
622,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
623,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
624,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
625,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
626,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
627,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
628,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
629,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
630,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
631,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
632,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
633,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
634,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
635,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
636,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
637,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
638,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
639,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
640,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
641,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
642,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
643,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
644,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
645,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
646,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
647,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
648,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
649,8,6,0.4836618513336482,0.5163381486663517,0.5714285714285714,0.0877667200949232
650,8,6,0.4836618513336482,0.5163381486663517,0.5714285714285714,0.0877667200949232
651,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
652,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
653,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
654,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
655,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
656,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
